"matrix"	"nSim"	"nSeq"	"protocol"	"model"
"7demes"	26	500	"uniformS_20"	"mascot"
"7demes"	26	500	"maxPerRegion_10"	"mascot"
"7demes"	26	500	"maxPerRegionYear_20"	"mascot"
"7demes"	26	500	"maxPerRegion_20"	"mascot"
"7demes"	27	500	"biased_5"	"mascot"
"7demes"	27	500	"maxPerRegion_20"	"mascot"
"7demes"	27	500	"uniformS_20"	"mascot"
"7demes"	27	500	"biased_20"	"mascot"
"7demes"	27	500	"biased_2.5"	"mascot"
"7demes"	27	500	"uniformS_10"	"mascot"
"7demes"	27	500	"maxPerRegionYear_20"	"mascot"
"7demes"	27	500	"biased_50"	"mascot"
"7demes"	27	500	"maxPerRegionYear_10"	"mascot"
"7demes"	22	500	"maxPerRegionYear_20"	"mascot"
"7demes"	22	500	"maxPerRegionYear_10"	"mascot"
"7demes"	22	500	"maxPerRegion_10"	"mascot"
"7demes"	22	500	"uniformS_20"	"mascot"
"7demes"	22	500	"biased_50"	"mascot"
"7demes"	22	500	"maxPerRegion_20"	"mascot"
"7demes"	21	500	"maxPerRegionYear_20"	"mascot"
"7demes"	21	500	"biased_20"	"mascot"
"7demes"	21	500	"uniform"	"mascot"
"7demes"	21	500	"biased_5"	"mascot"
"7demes"	21	500	"biased_10"	"mascot"
"7demes"	21	500	"biased_50"	"mascot"
"7demes"	33	150	"biased_50"	"dta"
"7demes"	33	150	"biased_5"	"dta"
"7demes"	33	150	"maxPerRegionYear_20"	"dta"
"7demes"	33	150	"uniform"	"dta"
"7demes"	33	150	"biased_20"	"dta"
"7demes"	33	150	"maxPerRegion_20"	"dta"
"7demes"	33	150	"uniformS_20"	"dta"
"7demes"	33	150	"biased_2.5"	"dta"
"7demes"	33	150	"maxPerRegionYear_10"	"dta"
"7demes"	33	150	"maxPerRegion_10"	"dta"
"7demes"	33	150	"biased_10"	"dta"
"7demes"	33	150	"uniformS_10"	"dta"
"7demes"	39	150	"maxPerRegionYear_20"	"dta"
"7demes"	39	150	"biased_50"	"dta"
"7demes"	39	150	"uniformS_10"	"dta"
"7demes"	39	150	"maxPerRegionYear_10"	"dta"
"7demes"	39	150	"uniformS_20"	"dta"
"7demes"	39	150	"maxPerRegion_20"	"dta"
"7demes"	39	150	"biased_10"	"dta"
"7demes"	39	150	"biased_20"	"dta"
"7demes"	39	150	"maxPerRegion_10"	"dta"
"7demes"	39	150	"biased_2.5"	"dta"
"7demes"	39	150	"uniform"	"dta"
"7demes"	39	150	"biased_5"	"dta"
"7demes"	35	150	"biased_5"	"dta"
"7demes"	35	150	"maxPerRegionYear_10"	"dta"
"7demes"	35	150	"biased_10"	"dta"
"7demes"	35	150	"uniform"	"dta"
"7demes"	35	150	"maxPerRegionYear_20"	"dta"
"7demes"	35	150	"biased_2.5"	"dta"
"7demes"	35	150	"uniformS_10"	"dta"
"7demes"	35	150	"biased_50"	"dta"
"7demes"	35	150	"uniformS_20"	"dta"
"7demes"	35	150	"maxPerRegion_10"	"dta"
"7demes"	35	150	"biased_20"	"dta"
"7demes"	35	150	"maxPerRegion_20"	"dta"
"7demes"	31	150	"biased_5"	"dta"
"7demes"	31	150	"maxPerRegionYear_10"	"dta"
"7demes"	31	150	"maxPerRegion_20"	"dta"
"7demes"	31	150	"biased_2.5"	"dta"
"7demes"	31	150	"biased_50"	"dta"
"7demes"	31	150	"biased_10"	"dta"
"7demes"	31	150	"uniformS_20"	"dta"
"7demes"	31	150	"uniformS_10"	"dta"
"7demes"	31	150	"maxPerRegionYear_20"	"dta"
"7demes"	31	150	"uniform"	"dta"
"7demes"	31	150	"biased_20"	"dta"
"7demes"	31	150	"maxPerRegion_10"	"dta"
"7demes"	36	150	"biased_10"	"dta"
"7demes"	36	150	"uniformS_20"	"dta"
"7demes"	36	150	"maxPerRegionYear_10"	"dta"
"7demes"	36	150	"maxPerRegionYear_20"	"dta"
"7demes"	36	150	"biased_50"	"dta"
"7demes"	36	150	"maxPerRegion_20"	"dta"
"7demes"	36	150	"uniformS_10"	"dta"
"7demes"	36	150	"biased_20"	"dta"
"7demes"	36	150	"biased_2.5"	"dta"
"7demes"	36	150	"biased_5"	"dta"
"7demes"	36	150	"maxPerRegion_10"	"dta"
"7demes"	36	150	"uniform"	"dta"
"7demes"	38	150	"biased_20"	"dta"
"7demes"	38	150	"biased_5"	"dta"
"7demes"	38	150	"maxPerRegion_10"	"dta"
"7demes"	38	150	"uniformS_20"	"dta"
"7demes"	38	150	"uniformS_10"	"dta"
"7demes"	38	150	"biased_50"	"dta"
"7demes"	38	150	"biased_2.5"	"dta"
"7demes"	38	150	"maxPerRegionYear_20"	"dta"
"7demes"	38	150	"maxPerRegionYear_10"	"dta"
"7demes"	38	150	"biased_10"	"dta"
"7demes"	38	150	"maxPerRegion_20"	"dta"
"7demes"	38	150	"uniform"	"dta"
"7demes"	37	150	"biased_20"	"dta"
"7demes"	37	150	"biased_50"	"dta"
"7demes"	37	150	"maxPerRegionYear_20"	"dta"
"7demes"	37	150	"maxPerRegionYear_10"	"dta"
"7demes"	37	150	"uniformS_20"	"dta"
"7demes"	37	150	"biased_2.5"	"dta"
"7demes"	37	150	"biased_10"	"dta"
"7demes"	37	150	"uniformS_10"	"dta"
"7demes"	37	150	"biased_5"	"dta"
"7demes"	37	150	"maxPerRegion_20"	"dta"
"7demes"	37	150	"uniform"	"dta"
"7demes"	37	150	"maxPerRegion_10"	"dta"
"7demes"	34	150	"maxPerRegion_20"	"dta"
"7demes"	34	150	"uniformS_10"	"dta"
"7demes"	34	150	"uniformS_20"	"dta"
"7demes"	34	150	"biased_50"	"dta"
"7demes"	34	150	"maxPerRegionYear_20"	"dta"
"7demes"	34	150	"maxPerRegion_10"	"dta"
"7demes"	34	150	"biased_10"	"dta"
"7demes"	34	150	"biased_5"	"dta"
"7demes"	34	150	"maxPerRegionYear_10"	"dta"
"7demes"	34	150	"biased_2.5"	"dta"
"7demes"	34	150	"biased_20"	"dta"
"7demes"	34	150	"uniform"	"dta"
"7demes"	32	150	"biased_5"	"dta"
"7demes"	32	150	"uniform"	"dta"
"7demes"	32	150	"maxPerRegion_10"	"dta"
"7demes"	32	150	"biased_10"	"dta"
"7demes"	32	150	"uniformS_20"	"dta"
"7demes"	32	150	"biased_50"	"dta"
"7demes"	32	150	"biased_2.5"	"dta"
"7demes"	32	150	"maxPerRegionYear_20"	"dta"
"7demes"	32	150	"biased_20"	"dta"
"7demes"	32	150	"maxPerRegion_20"	"dta"
"7demes"	32	150	"uniformS_10"	"dta"
"7demes"	32	150	"maxPerRegionYear_10"	"dta"
"7demes"	40	150	"maxPerRegion_10"	"dta"
"7demes"	40	150	"biased_10"	"dta"
"7demes"	40	150	"maxPerRegionYear_10"	"dta"
"7demes"	40	150	"maxPerRegion_20"	"dta"
"7demes"	40	150	"biased_20"	"dta"
"7demes"	40	150	"biased_50"	"dta"
"7demes"	40	150	"maxPerRegionYear_20"	"dta"
"7demes"	40	150	"uniformS_20"	"dta"
"7demes"	40	150	"uniformS_10"	"dta"
"7demes"	40	150	"biased_2.5"	"dta"
"7demes"	40	150	"uniform"	"dta"
"7demes"	40	150	"biased_5"	"dta"
"7demes"	33	150	"biased_50"	"basta"
"7demes"	33	150	"biased_5"	"basta"
"7demes"	33	150	"maxPerRegionYear_20"	"basta"
"7demes"	33	150	"uniform"	"basta"
"7demes"	33	150	"biased_20"	"basta"
"7demes"	33	150	"maxPerRegion_20"	"basta"
"7demes"	33	150	"uniformS_20"	"basta"
"7demes"	33	150	"biased_2.5"	"basta"
"7demes"	33	150	"maxPerRegionYear_10"	"basta"
"7demes"	33	150	"maxPerRegion_10"	"basta"
"7demes"	33	150	"biased_10"	"basta"
"7demes"	33	150	"uniformS_10"	"basta"
"7demes"	39	150	"maxPerRegionYear_20"	"basta"
"7demes"	39	150	"biased_50"	"basta"
"7demes"	39	150	"uniformS_10"	"basta"
"7demes"	39	150	"maxPerRegionYear_10"	"basta"
"7demes"	39	150	"uniformS_20"	"basta"
"7demes"	39	150	"maxPerRegion_20"	"basta"
"7demes"	39	150	"biased_10"	"basta"
"7demes"	39	150	"biased_20"	"basta"
"7demes"	39	150	"maxPerRegion_10"	"basta"
"7demes"	39	150	"biased_2.5"	"basta"
"7demes"	39	150	"uniform"	"basta"
"7demes"	39	150	"biased_5"	"basta"
"7demes"	35	150	"biased_5"	"basta"
"7demes"	35	150	"maxPerRegionYear_10"	"basta"
"7demes"	35	150	"biased_10"	"basta"
"7demes"	35	150	"uniform"	"basta"
"7demes"	35	150	"maxPerRegionYear_20"	"basta"
"7demes"	35	150	"biased_2.5"	"basta"
"7demes"	35	150	"uniformS_10"	"basta"
"7demes"	35	150	"biased_50"	"basta"
"7demes"	35	150	"uniformS_20"	"basta"
"7demes"	35	150	"maxPerRegion_10"	"basta"
"7demes"	35	150	"biased_20"	"basta"
"7demes"	35	150	"maxPerRegion_20"	"basta"
"7demes"	31	150	"biased_5"	"basta"
"7demes"	31	150	"maxPerRegionYear_10"	"basta"
"7demes"	31	150	"maxPerRegion_20"	"basta"
"7demes"	31	150	"biased_2.5"	"basta"
"7demes"	31	150	"biased_50"	"basta"
"7demes"	31	150	"biased_10"	"basta"
"7demes"	31	150	"uniformS_20"	"basta"
"7demes"	31	150	"uniformS_10"	"basta"
"7demes"	31	150	"maxPerRegionYear_20"	"basta"
"7demes"	31	150	"uniform"	"basta"
"7demes"	31	150	"biased_20"	"basta"
"7demes"	31	150	"maxPerRegion_10"	"basta"
"7demes"	36	150	"biased_10"	"basta"
"7demes"	36	150	"maxPerRegionYear_10"	"basta"
"7demes"	36	150	"maxPerRegionYear_20"	"basta"
"7demes"	36	150	"biased_50"	"basta"
"7demes"	36	150	"maxPerRegion_20"	"basta"
"7demes"	36	150	"uniformS_10"	"basta"
"7demes"	36	150	"biased_20"	"basta"
"7demes"	36	150	"biased_2.5"	"basta"
"7demes"	36	150	"biased_5"	"basta"
"7demes"	36	150	"maxPerRegion_10"	"basta"
"7demes"	36	150	"uniform"	"basta"
"7demes"	38	150	"biased_20"	"basta"
"7demes"	38	150	"biased_5"	"basta"
"7demes"	38	150	"maxPerRegion_10"	"basta"
"7demes"	38	150	"uniformS_20"	"basta"
"7demes"	38	150	"uniformS_10"	"basta"
"7demes"	38	150	"biased_50"	"basta"
"7demes"	38	150	"biased_2.5"	"basta"
"7demes"	38	150	"maxPerRegionYear_20"	"basta"
"7demes"	38	150	"maxPerRegionYear_10"	"basta"
"7demes"	38	150	"biased_10"	"basta"
"7demes"	38	150	"maxPerRegion_20"	"basta"
"7demes"	38	150	"uniform"	"basta"
"7demes"	37	150	"biased_20"	"basta"
"7demes"	37	150	"biased_50"	"basta"
"7demes"	37	150	"maxPerRegionYear_20"	"basta"
"7demes"	37	150	"maxPerRegionYear_10"	"basta"
"7demes"	37	150	"uniformS_20"	"basta"
"7demes"	37	150	"biased_2.5"	"basta"
"7demes"	37	150	"biased_10"	"basta"
"7demes"	37	150	"biased_5"	"basta"
"7demes"	37	150	"maxPerRegion_20"	"basta"
"7demes"	37	150	"uniform"	"basta"
"7demes"	37	150	"maxPerRegion_10"	"basta"
"7demes"	34	150	"maxPerRegion_20"	"basta"
"7demes"	34	150	"uniformS_10"	"basta"
"7demes"	34	150	"uniformS_20"	"basta"
"7demes"	34	150	"biased_50"	"basta"
"7demes"	34	150	"maxPerRegionYear_20"	"basta"
"7demes"	34	150	"maxPerRegion_10"	"basta"
"7demes"	34	150	"biased_10"	"basta"
"7demes"	34	150	"biased_5"	"basta"
"7demes"	34	150	"maxPerRegionYear_10"	"basta"
"7demes"	34	150	"biased_2.5"	"basta"
"7demes"	34	150	"biased_20"	"basta"
"7demes"	34	150	"uniform"	"basta"
"7demes"	32	150	"biased_5"	"basta"
"7demes"	32	150	"uniform"	"basta"
"7demes"	32	150	"maxPerRegion_10"	"basta"
"7demes"	32	150	"biased_10"	"basta"
"7demes"	32	150	"uniformS_20"	"basta"
"7demes"	32	150	"biased_50"	"basta"
"7demes"	32	150	"biased_2.5"	"basta"
"7demes"	32	150	"maxPerRegionYear_20"	"basta"
"7demes"	32	150	"biased_20"	"basta"
"7demes"	32	150	"maxPerRegion_20"	"basta"
"7demes"	32	150	"uniformS_10"	"basta"
"7demes"	32	150	"maxPerRegionYear_10"	"basta"
"7demes"	40	150	"maxPerRegion_10"	"basta"
"7demes"	40	150	"biased_10"	"basta"
"7demes"	40	150	"maxPerRegionYear_10"	"basta"
"7demes"	40	150	"maxPerRegion_20"	"basta"
"7demes"	40	150	"biased_20"	"basta"
"7demes"	40	150	"biased_50"	"basta"
"7demes"	40	150	"maxPerRegionYear_20"	"basta"
"7demes"	40	150	"uniformS_20"	"basta"
"7demes"	40	150	"uniformS_10"	"basta"
"7demes"	40	150	"biased_2.5"	"basta"
"7demes"	40	150	"uniform"	"basta"
"7demes"	40	150	"biased_5"	"basta"
"7demes"	33	150	"biased_50"	"mascot"
"7demes"	33	150	"biased_5"	"mascot"
"7demes"	33	150	"maxPerRegionYear_20"	"mascot"
"7demes"	33	150	"uniform"	"mascot"
"7demes"	33	150	"biased_20"	"mascot"
"7demes"	33	150	"maxPerRegion_20"	"mascot"
"7demes"	33	150	"uniformS_20"	"mascot"
"7demes"	33	150	"biased_2.5"	"mascot"
"7demes"	33	150	"maxPerRegionYear_10"	"mascot"
"7demes"	33	150	"maxPerRegion_10"	"mascot"
"7demes"	33	150	"biased_10"	"mascot"
"7demes"	33	150	"uniformS_10"	"mascot"
"7demes"	39	150	"maxPerRegionYear_20"	"mascot"
"7demes"	39	150	"biased_50"	"mascot"
"7demes"	39	150	"uniformS_10"	"mascot"
"7demes"	39	150	"maxPerRegionYear_10"	"mascot"
"7demes"	39	150	"uniformS_20"	"mascot"
"7demes"	39	150	"maxPerRegion_20"	"mascot"
"7demes"	39	150	"biased_10"	"mascot"
"7demes"	39	150	"biased_20"	"mascot"
"7demes"	39	150	"maxPerRegion_10"	"mascot"
"7demes"	39	150	"biased_2.5"	"mascot"
"7demes"	39	150	"uniform"	"mascot"
"7demes"	39	150	"biased_5"	"mascot"
"7demes"	35	150	"biased_5"	"mascot"
"7demes"	35	150	"maxPerRegionYear_10"	"mascot"
"7demes"	35	150	"biased_10"	"mascot"
"7demes"	35	150	"uniform"	"mascot"
"7demes"	35	150	"maxPerRegionYear_20"	"mascot"
"7demes"	35	150	"biased_2.5"	"mascot"
"7demes"	35	150	"uniformS_10"	"mascot"
"7demes"	35	150	"biased_50"	"mascot"
"7demes"	35	150	"uniformS_20"	"mascot"
"7demes"	35	150	"maxPerRegion_10"	"mascot"
"7demes"	35	150	"biased_20"	"mascot"
"7demes"	35	150	"maxPerRegion_20"	"mascot"
"7demes"	31	150	"biased_5"	"mascot"
"7demes"	31	150	"maxPerRegionYear_10"	"mascot"
"7demes"	31	150	"maxPerRegion_20"	"mascot"
"7demes"	31	150	"biased_2.5"	"mascot"
"7demes"	31	150	"biased_50"	"mascot"
"7demes"	31	150	"biased_10"	"mascot"
"7demes"	31	150	"uniformS_20"	"mascot"
"7demes"	31	150	"uniformS_10"	"mascot"
"7demes"	31	150	"maxPerRegionYear_20"	"mascot"
"7demes"	31	150	"uniform"	"mascot"
"7demes"	31	150	"biased_20"	"mascot"
"7demes"	31	150	"maxPerRegion_10"	"mascot"
"7demes"	36	150	"biased_10"	"mascot"
"7demes"	36	150	"uniformS_20"	"mascot"
"7demes"	36	150	"maxPerRegionYear_10"	"mascot"
"7demes"	36	150	"maxPerRegionYear_20"	"mascot"
"7demes"	36	150	"biased_50"	"mascot"
"7demes"	36	150	"maxPerRegion_20"	"mascot"
"7demes"	36	150	"uniformS_10"	"mascot"
"7demes"	36	150	"biased_20"	"mascot"
"7demes"	36	150	"biased_2.5"	"mascot"
"7demes"	36	150	"biased_5"	"mascot"
"7demes"	36	150	"maxPerRegion_10"	"mascot"
"7demes"	36	150	"uniform"	"mascot"
"7demes"	38	150	"biased_20"	"mascot"
"7demes"	38	150	"biased_5"	"mascot"
"7demes"	38	150	"maxPerRegion_10"	"mascot"
"7demes"	38	150	"uniformS_20"	"mascot"
"7demes"	38	150	"uniformS_10"	"mascot"
"7demes"	38	150	"biased_50"	"mascot"
"7demes"	38	150	"biased_2.5"	"mascot"
"7demes"	38	150	"maxPerRegionYear_20"	"mascot"
"7demes"	38	150	"maxPerRegionYear_10"	"mascot"
"7demes"	38	150	"biased_10"	"mascot"
"7demes"	38	150	"maxPerRegion_20"	"mascot"
"7demes"	38	150	"uniform"	"mascot"
"7demes"	37	150	"biased_20"	"mascot"
"7demes"	37	150	"biased_50"	"mascot"
"7demes"	37	150	"maxPerRegionYear_20"	"mascot"
"7demes"	37	150	"maxPerRegionYear_10"	"mascot"
"7demes"	37	150	"uniformS_20"	"mascot"
"7demes"	37	150	"biased_2.5"	"mascot"
"7demes"	37	150	"biased_10"	"mascot"
"7demes"	37	150	"uniformS_10"	"mascot"
"7demes"	37	150	"biased_5"	"mascot"
"7demes"	37	150	"maxPerRegion_20"	"mascot"
"7demes"	37	150	"uniform"	"mascot"
"7demes"	37	150	"maxPerRegion_10"	"mascot"
"7demes"	34	150	"maxPerRegion_20"	"mascot"
"7demes"	34	150	"uniformS_10"	"mascot"
"7demes"	34	150	"uniformS_20"	"mascot"
"7demes"	34	150	"biased_50"	"mascot"
"7demes"	34	150	"maxPerRegionYear_20"	"mascot"
"7demes"	34	150	"maxPerRegion_10"	"mascot"
"7demes"	34	150	"biased_10"	"mascot"
"7demes"	34	150	"biased_5"	"mascot"
"7demes"	34	150	"maxPerRegionYear_10"	"mascot"
"7demes"	34	150	"biased_2.5"	"mascot"
"7demes"	34	150	"biased_20"	"mascot"
"7demes"	34	150	"uniform"	"mascot"
"7demes"	32	150	"biased_5"	"mascot"
"7demes"	32	150	"uniform"	"mascot"
"7demes"	32	150	"maxPerRegion_10"	"mascot"
"7demes"	32	150	"biased_10"	"mascot"
"7demes"	32	150	"uniformS_20"	"mascot"
"7demes"	32	150	"biased_50"	"mascot"
"7demes"	32	150	"biased_2.5"	"mascot"
"7demes"	32	150	"maxPerRegionYear_20"	"mascot"
"7demes"	32	150	"biased_20"	"mascot"
"7demes"	32	150	"maxPerRegion_20"	"mascot"
"7demes"	32	150	"uniformS_10"	"mascot"
"7demes"	32	150	"maxPerRegionYear_10"	"mascot"
"7demes"	40	150	"maxPerRegion_10"	"mascot"
"7demes"	40	150	"biased_10"	"mascot"
"7demes"	40	150	"maxPerRegionYear_10"	"mascot"
"7demes"	40	150	"maxPerRegion_20"	"mascot"
"7demes"	40	150	"biased_20"	"mascot"
"7demes"	40	150	"biased_50"	"mascot"
"7demes"	40	150	"maxPerRegionYear_20"	"mascot"
"7demes"	40	150	"uniformS_20"	"mascot"
"7demes"	40	150	"uniformS_10"	"mascot"
"7demes"	40	150	"biased_2.5"	"mascot"
"7demes"	40	150	"uniform"	"mascot"
"7demes"	40	150	"biased_5"	"mascot"
"7demes"	33	500	"biased_2.5"	"dta"
"7demes"	33	500	"uniform"	"dta"
"7demes"	33	500	"maxPerRegionYear_10"	"dta"
"7demes"	33	500	"maxPerRegion_20"	"dta"
"7demes"	33	500	"biased_5"	"dta"
"7demes"	33	500	"biased_10"	"dta"
"7demes"	33	500	"uniformS_20"	"dta"
"7demes"	33	500	"biased_50"	"dta"
"7demes"	33	500	"maxPerRegion_10"	"dta"
"7demes"	33	500	"maxPerRegionYear_20"	"dta"
"7demes"	33	500	"biased_20"	"dta"
"7demes"	33	500	"uniformS_10"	"dta"
"7demes"	39	500	"maxPerRegion_20"	"dta"
"7demes"	39	500	"maxPerRegionYear_10"	"dta"
"7demes"	39	500	"biased_5"	"dta"
"7demes"	39	500	"biased_10"	"dta"
"7demes"	39	500	"uniform"	"dta"
"7demes"	39	500	"maxPerRegionYear_20"	"dta"
"7demes"	39	500	"biased_50"	"dta"
"7demes"	39	500	"maxPerRegion_10"	"dta"
"7demes"	39	500	"biased_20"	"dta"
"7demes"	39	500	"biased_2.5"	"dta"
"7demes"	39	500	"uniformS_10"	"dta"
"7demes"	39	500	"uniformS_20"	"dta"
"7demes"	35	500	"biased_2.5"	"dta"
"7demes"	35	500	"maxPerRegionYear_10"	"dta"
"7demes"	35	500	"maxPerRegion_10"	"dta"
"7demes"	35	500	"biased_10"	"dta"
"7demes"	35	500	"uniform"	"dta"
"7demes"	35	500	"uniformS_20"	"dta"
"7demes"	35	500	"biased_20"	"dta"
"7demes"	35	500	"biased_5"	"dta"
"7demes"	35	500	"maxPerRegionYear_20"	"dta"
"7demes"	35	500	"biased_50"	"dta"
"7demes"	35	500	"maxPerRegion_20"	"dta"
"7demes"	35	500	"uniformS_10"	"dta"
"7demes"	31	500	"maxPerRegionYear_20"	"dta"
"7demes"	31	500	"biased_2.5"	"dta"
"7demes"	31	500	"biased_20"	"dta"
"7demes"	31	500	"maxPerRegion_20"	"dta"
"7demes"	31	500	"maxPerRegionYear_10"	"dta"
"7demes"	31	500	"uniformS_10"	"dta"
"7demes"	31	500	"uniform"	"dta"
"7demes"	31	500	"biased_50"	"dta"
"7demes"	31	500	"biased_10"	"dta"
"7demes"	31	500	"maxPerRegion_10"	"dta"
"7demes"	31	500	"uniformS_20"	"dta"
"7demes"	31	500	"biased_5"	"dta"
"7demes"	36	500	"biased_5"	"dta"
"7demes"	36	500	"uniformS_10"	"dta"
"7demes"	36	500	"uniform"	"dta"
"7demes"	36	500	"maxPerRegion_20"	"dta"
"7demes"	36	500	"biased_20"	"dta"
"7demes"	36	500	"maxPerRegion_10"	"dta"
"7demes"	36	500	"uniformS_20"	"dta"
"7demes"	36	500	"biased_10"	"dta"
"7demes"	36	500	"biased_2.5"	"dta"
"7demes"	36	500	"maxPerRegionYear_20"	"dta"
"7demes"	36	500	"maxPerRegionYear_10"	"dta"
"7demes"	36	500	"biased_50"	"dta"
"7demes"	38	500	"maxPerRegionYear_10"	"dta"
"7demes"	38	500	"biased_50"	"dta"
"7demes"	38	500	"maxPerRegion_10"	"dta"
"7demes"	38	500	"maxPerRegion_20"	"dta"
"7demes"	38	500	"biased_5"	"dta"
"7demes"	38	500	"uniformS_20"	"dta"
"7demes"	38	500	"maxPerRegionYear_20"	"dta"
"7demes"	38	500	"uniform"	"dta"
"7demes"	38	500	"uniformS_10"	"dta"
"7demes"	38	500	"biased_2.5"	"dta"
"7demes"	38	500	"biased_20"	"dta"
"7demes"	38	500	"biased_10"	"dta"
"7demes"	37	500	"biased_5"	"dta"
"7demes"	37	500	"uniformS_20"	"dta"
"7demes"	37	500	"uniform"	"dta"
"7demes"	37	500	"maxPerRegion_20"	"dta"
"7demes"	37	500	"maxPerRegionYear_20"	"dta"
"7demes"	37	500	"biased_50"	"dta"
"7demes"	37	500	"biased_20"	"dta"
"7demes"	37	500	"uniformS_10"	"dta"
"7demes"	37	500	"maxPerRegion_10"	"dta"
"7demes"	37	500	"biased_10"	"dta"
"7demes"	37	500	"biased_2.5"	"dta"
"7demes"	37	500	"maxPerRegionYear_10"	"dta"
"7demes"	34	500	"maxPerRegion_10"	"dta"
"7demes"	34	500	"biased_2.5"	"dta"
"7demes"	34	500	"uniform"	"dta"
"7demes"	34	500	"biased_50"	"dta"
"7demes"	34	500	"maxPerRegion_20"	"dta"
"7demes"	34	500	"biased_10"	"dta"
"7demes"	34	500	"biased_5"	"dta"
"7demes"	34	500	"maxPerRegionYear_20"	"dta"
"7demes"	34	500	"uniformS_20"	"dta"
"7demes"	34	500	"maxPerRegionYear_10"	"dta"
"7demes"	34	500	"uniformS_10"	"dta"
"7demes"	34	500	"biased_20"	"dta"
"7demes"	32	500	"maxPerRegion_20"	"dta"
"7demes"	32	500	"biased_5"	"dta"
"7demes"	32	500	"biased_2.5"	"dta"
"7demes"	32	500	"maxPerRegionYear_10"	"dta"
"7demes"	32	500	"uniformS_20"	"dta"
"7demes"	32	500	"biased_20"	"dta"
"7demes"	32	500	"uniformS_10"	"dta"
"7demes"	32	500	"maxPerRegion_10"	"dta"
"7demes"	32	500	"biased_50"	"dta"
"7demes"	32	500	"uniform"	"dta"
"7demes"	32	500	"biased_10"	"dta"
"7demes"	32	500	"maxPerRegionYear_20"	"dta"
"7demes"	40	500	"biased_5"	"dta"
"7demes"	40	500	"biased_10"	"dta"
"7demes"	40	500	"maxPerRegionYear_10"	"dta"
"7demes"	40	500	"uniformS_10"	"dta"
"7demes"	40	500	"uniform"	"dta"
"7demes"	40	500	"maxPerRegion_10"	"dta"
"7demes"	40	500	"maxPerRegionYear_20"	"dta"
"7demes"	40	500	"biased_20"	"dta"
"7demes"	40	500	"biased_2.5"	"dta"
"7demes"	40	500	"uniformS_20"	"dta"
"7demes"	40	500	"maxPerRegion_20"	"dta"
"7demes"	40	500	"biased_50"	"dta"
"7demes"	33	500	"maxPerRegionYear_10"	"mascot"
"7demes"	33	500	"maxPerRegion_20"	"mascot"
"7demes"	33	500	"biased_50"	"mascot"
"7demes"	33	500	"maxPerRegion_10"	"mascot"
"7demes"	33	500	"maxPerRegionYear_20"	"mascot"
"7demes"	33	500	"biased_20"	"mascot"
"7demes"	39	500	"maxPerRegion_20"	"mascot"
"7demes"	39	500	"maxPerRegionYear_10"	"mascot"
"7demes"	39	500	"biased_5"	"mascot"
"7demes"	39	500	"uniform"	"mascot"
"7demes"	39	500	"maxPerRegionYear_20"	"mascot"
"7demes"	39	500	"biased_50"	"mascot"
"7demes"	39	500	"maxPerRegion_10"	"mascot"
"7demes"	39	500	"biased_20"	"mascot"
"7demes"	39	500	"biased_2.5"	"mascot"
"7demes"	39	500	"uniformS_10"	"mascot"
"7demes"	35	500	"biased_10"	"mascot"
"7demes"	35	500	"uniformS_20"	"mascot"
"7demes"	35	500	"biased_20"	"mascot"
"7demes"	35	500	"biased_50"	"mascot"
"7demes"	35	500	"uniformS_10"	"mascot"
"7demes"	31	500	"maxPerRegionYear_20"	"mascot"
"7demes"	31	500	"biased_20"	"mascot"
"7demes"	31	500	"maxPerRegionYear_10"	"mascot"
"7demes"	31	500	"biased_50"	"mascot"
"7demes"	36	500	"uniformS_10"	"mascot"
"7demes"	36	500	"uniform"	"mascot"
"7demes"	36	500	"biased_20"	"mascot"
"7demes"	36	500	"maxPerRegion_10"	"mascot"
"7demes"	36	500	"uniformS_20"	"mascot"
"7demes"	36	500	"biased_10"	"mascot"
"7demes"	36	500	"maxPerRegionYear_20"	"mascot"
"7demes"	36	500	"maxPerRegionYear_10"	"mascot"
"7demes"	36	500	"biased_50"	"mascot"
"7demes"	38	500	"biased_50"	"mascot"
"7demes"	38	500	"maxPerRegion_10"	"mascot"
"7demes"	38	500	"biased_5"	"mascot"
"7demes"	38	500	"uniformS_20"	"mascot"
"7demes"	38	500	"biased_2.5"	"mascot"
"7demes"	38	500	"biased_20"	"mascot"
"7demes"	38	500	"biased_10"	"mascot"
"7demes"	37	500	"biased_5"	"mascot"
"7demes"	37	500	"uniform"	"mascot"
"7demes"	37	500	"maxPerRegionYear_20"	"mascot"
"7demes"	37	500	"uniformS_10"	"mascot"
"7demes"	37	500	"maxPerRegion_10"	"mascot"
"7demes"	37	500	"biased_10"	"mascot"
"7demes"	37	500	"maxPerRegionYear_10"	"mascot"
"7demes"	34	500	"maxPerRegion_10"	"mascot"
"7demes"	34	500	"biased_2.5"	"mascot"
"7demes"	34	500	"uniform"	"mascot"
"7demes"	34	500	"maxPerRegion_20"	"mascot"
"7demes"	34	500	"biased_10"	"mascot"
"7demes"	34	500	"maxPerRegionYear_20"	"mascot"
"7demes"	34	500	"maxPerRegionYear_10"	"mascot"
"7demes"	32	500	"maxPerRegion_20"	"mascot"
"7demes"	32	500	"biased_5"	"mascot"
"7demes"	32	500	"maxPerRegionYear_10"	"mascot"
"7demes"	32	500	"uniformS_20"	"mascot"
